Unnamed: 0,x,y,value
36345,178,146,90.18049935752204
36346,178,145,92.87142474003417
36347,178,144,95.12536223991611
36348,178,143,99.15025063256248
36349,178,142,100.64520917840255
36350,178,141,103.313135198671
36351,178,140,106.69404144849396
36352,178,139,109.10897448408173
36353,178,138,111.33991262172005
36354,178,137,113.57085075935825
36355,178,136,115.98578379494609
36356,178,135,118.05572639687848
36357,178,134,120.17166772329828
36358,178,133,121.89661989157534
36359,178,132,123.41457779965907
36360,178,131,125.34652422812933
36361,178,130,126.65748787601984
36362,178,129,127.60046172801128
36363,178,128,128.61243366673378
36364,178,127,129.76240177891847
36365,178,126,130.65937690642252
36366,178,125,131.21136160027112
36367,178,124,131.92434182982564
36368,178,123,132.52232524816168
36369,178,122,132.86731568181708
36370,178,121,133.02831121752297
36371,178,120,133.2813042022036
36372,178,119,133.2813042022036
36373,178,118,133.2813042022036
36374,178,117,133.37330165117834
36375,178,116,133.2813042022036
36376,178,115,133.2813042022036
36377,178,114,133.18930675322878
36378,178,113,132.93631376854813
36379,178,112,132.77531823284232
36380,178,111,132.43032779918693
36381,178,110,131.80934501860716
36382,178,109,131.21136160027112
36383,178,108,130.65937690642252
36384,178,107,129.76240177891847
36385,178,106,128.65843239122117
36386,178,105,127.80745598820451
36387,178,104,126.77248468723832
36388,178,103,125.64551593729735
36389,178,102,124.26555420267573
36390,178,101,122.9545905547852
36391,178,100,121.2526377487519
36392,178,99,119.82667728964289
36393,178,98,117.84873213668527
36394,178,97,116.12377996840826
36395,178,96,114.37582843788753
36396,178,95,112.16788966249297
36397,178,94,110.21294387177902
36398,178,93,107.7750114739475
36399,178,92,105.17608354041016
36400,178,91,103.22113774969623
36401,178,90,99.67923596416742
36402,178,89,98.02328188262153
36403,178,88,93.95239476548772
36404,178,87,90.66348596463959
36405,178,86,87.71956759744684
36406,178,85,84.22366453640542
36407,178,84,81.04975254677575
36408,178,83,77.57684884797801
36409,178,82,73.82795280225598
36410,178,81,70.53904400140783
36411,178,80,67.1121390270975
36412,178,79,63.52423851708133
36413,178,78,60.00533609379622
36414,178,77,56.118443874612026
36415,178,76,53.565514665562056
36416,178,75,49.26463392599138
36417,178,74,46.15972002309276
36418,178,73,42.57181951307658
36419,178,72,40.24888392646354
36420,178,71,37.58095790619512
36421,178,70,34.91303188592668
36422,178,69,32.544097574826246
36423,178,68,30.451155610650133
36424,178,67,28.51920918217988
36425,178,66,26.587262753709638
36426,178,65,25.115303570113248
36427,178,64,23.597345662029486
36428,178,63,21.918392218239852
36429,178,62,20.722425381567803
36430,178,61,19.411461733677275
36431,178,60,18.146496810274133
36432,178,59,16.858532524627304
36433,178,58,15.662565687955244
36434,178,57,14.443599489039485
36435,178,56,13.132635841148963
36436,178,55,12.005667091207982
36437,178,54,10.85569897902331
36438,178,53,9.705730866838637
36439,178,52,8.578762116897659
36440,178,51,7.52079145368776
36441,178,50,6.485820152721554
36442,178,49,5.542846300730123
36443,178,48,4.691869897713465
36444,178,47,3.7488960457220335
36445,178,46,2.897919642705376
36446,178,45,2.1389406886634914
36447,178,44,1.3569623723779138
36448,178,43,0.3909891581427888
36449,178,42,0.0
36450,178,41,0.0
36451,178,40,0.0
36452,178,39,0.0
36453,178,38,0.0
36454,178,37,0.0
36455,178,36,0.0
36456,178,35,0.0
36457,178,34,0.0
36458,178,33,0.0
36459,178,32,0.0
36460,178,31,0.0
36461,178,30,0.0
36462,178,29,0.0
36463,178,28,0.0
36464,178,27,0.0
36465,178,26,0.0
36466,178,25,0.0
36467,178,24,0.0
36468,178,23,0.0
36469,178,22,0.0
36470,178,21,0.0
36471,178,20,0.0
36472,178,19,0.0
36473,178,18,0.0
36474,178,17,0.0
36475,178,16,0.0
36476,178,15,0.0
36477,178,14,0.0
36478,178,13,0.0
36479,178,12,0.0
36480,178,11,0.0
36481,178,10,0.0
36482,178,9,0.0
36483,178,8,0.0
36484,178,7,0.0
36485,178,6,0.0
36486,178,5,0.0
36487,178,4,0.0
36488,178,3,0.0
36489,178,2,0.0
36490,178,1,0.0
36491,179,205,0.0
36492,179,204,0.0
36493,179,203,0.0
36494,179,202,0.0
36495,179,201,0.0
36496,179,200,0.0
36497,179,199,0.0
36498,179,198,0.0
36499,179,197,0.0
36500,179,196,0.0
36501,179,195,0.0
36502,179,194,0.0
36503,179,193,0.0
36504,179,192,0.0
36505,179,191,0.0
36506,179,190,0.0
36507,179,189,0.0
36508,179,188,0.0
36509,179,187,0.0
36510,179,186,0.0
36511,179,185,0.0
36512,179,184,0.0
36513,179,183,0.0
36514,179,182,0.0
36515,179,181,0.0
36516,179,180,0.8739757652603513
36517,179,179,2.000944515201331
36518,179,178,2.7829228314869083
36519,179,177,3.8868922191841944
36520,179,176,5.059859693612561
36521,179,175,6.301825254772007
36522,179,174,7.773784438368389
36523,179,173,9.314741708695848
36524,179,172,11.223688774922406
36525,179,171,13.132635841148963
36526,179,170,15.432572065518308
36527,179,169,17.939502550080896
36528,179,168,20.53843048361826
36529,179,167,23.735341835491646
36530,179,166,26.380268493516397
36531,179,165,30.06016645250735
36532,179,164,33.55606951354875
36533,179,163,37.58095790619512
36534,179,162,41.099860329480194
36535,179,161,45.14774808437024
36536,179,160,48.59765242092427
36537,179,159,55.03747384915845
36538,179,158,56.118443874612026
36539,179,157,59.84434055809036
36540,179,156,62.69626147630836
36541,179,155,66.12316645061868
36542,179,154,69.34307716473576
36543,179,153,72.0340025472479
36544,179,152,74.88592346546588
36545,179,151,77.76084374592757
36546,179,150,80.35977167946494
36547,179,149,83.05069706197706
36548,179,148,85.76462180673288
36549,179,147,88.45554718924504
36550,179,146,91.3764661941941
36551,179,145,93.76839986753824
36552,179,144,96.9653112194116
36553,179,143,99.42624297948683
36554,179,142,101.95617282629307
36555,179,141,104.73909565778001
36556,179,140,107.24602614234257
36557,179,139,109.79895535139252
36558,179,138,111.91489667781237
36559,179,137,114.37582843788753
36560,179,136,116.49176976430736
36561,179,135,118.56171236623975
36562,179,134,120.51665815695372
36563,179,133,122.44860458542395
36564,179,132,123.82856632004555
36565,179,131,125.64551593729735
36566,179,130,127.02547767191896
36567,179,129,127.92245279942297
36568,179,128,129.0264221871203
36569,179,127,130.19938966154865
36570,179,126,130.86637116661575
36571,179,125,131.6943482073887
36572,179,124,132.43032779918693
36573,179,123,132.77531823284232
36574,179,122,133.02831121752297
36575,179,121,133.2813042022036
36576,179,120,133.4882984623968
36577,179,119,133.69529272259007
36578,179,118,133.8102895338085
36579,179,117,133.8102895338085
36580,179,116,133.8102895338085
36581,179,115,133.60329527361526
36582,179,114,133.2813042022036
36583,179,113,133.18930675322878
36584,179,112,132.86731568181708
36585,179,111,132.52232524816168
36586,179,110,131.92434182982564
36587,179,109,131.32635841148962
36588,179,108,130.65937690642252
36589,179,107,129.76240177891847
36590,179,106,128.61243366673378
36591,179,105,127.60046172801128
36592,179,104,126.65748787601984
36593,179,103,125.34652422812933
36594,179,102,123.82856632004555
36595,179,101,122.65559884561718
36596,179,100,120.9076473150965
36597,179,99,119.41268876925638
36598,179,98,117.25074871834921
36599,179,97,115.80178889699656
36600,179,96,113.57085075935825
36601,179,95,111.45490943293846
36602,179,94,109.47696427998083
36603,179,93,106.9470344331746
36604,179,92,104.73909565778001
36605,179,91,101.95617282629307
36606,179,90,99.42624297948683
36607,179,89,95.12536223991611
36608,179,88,92.66443047984093
36609,179,87,89.72051211264815
36610,179,86,86.63859757199324
36611,179,85,83.07369642422076
36612,179,84,79.80778698561627
36613,179,83,76.24288583784379
36614,179,82,72.79298150128979
36615,179,81,69.45807397595422
36616,179,80,65.70917793023222
36617,179,79,62.2132748691908
36618,179,78,58.69437244590569
36619,179,77,53.197524869662956
36620,179,76,51.17358099221794
36621,179,75,48.32166007399996
36622,179,74,45.26274489558872
36623,179,73,42.01983481922794
36624,179,72,39.42090688569058
36625,179,71,36.95997512561538
36626,179,70,34.13105356964109
36627,179,69,31.923114794246512
36628,179,68,29.899170916801488
36629,179,67,28.036222575062325
36630,179,66,26.265271682297925
36631,179,65,24.770313136457847
36632,179,64,23.18335714164301
36633,179,63,21.918392218239852
36634,179,62,20.53843048361826
36635,179,61,19.204467473484033
36636,179,60,18.008500636811974
36637,179,59,16.674537626677754
36638,179,58,15.432572065518308
36639,179,57,14.282603953333632
36640,179,56,13.040638392174191
36641,179,55,11.890670279989514
36642,179,54,10.763701530048538
36643,179,53,9.544735331132783
36644,179,52,8.440765943435496
36645,179,51,7.405794642469292
36646,179,50,6.416822065990473
36647,179,49,5.427849489511655
36648,179,48,4.530874362007611
36649,179,47,3.6338992345035654
36650,179,46,2.736924106999522
36651,179,45,2.000944515201331
36652,179,44,1.3569623723779138
36653,179,43,0.3909891581427888
36654,179,42,0.0
36655,179,41,0.0
36656,179,40,0.0
36657,179,39,0.0
36658,179,38,0.0
36659,179,37,0.0
36660,179,36,0.0
36661,179,35,0.0
36662,179,34,0.0
36663,179,33,0.0
36664,179,32,0.0
36665,179,31,0.0
36666,179,30,0.0
36667,179,29,0.0
36668,179,28,0.0
36669,179,27,0.0
36670,179,26,0.0
36671,179,25,0.0
36672,179,24,0.0
36673,179,23,0.0
36674,179,22,0.0
36675,179,21,0.0
36676,179,20,0.0
36677,179,19,0.0
36678,179,18,0.0
36679,179,17,0.0
36680,179,16,0.0
36681,179,15,0.0
36682,179,14,0.0
36683,179,13,0.0
36684,179,12,0.0
36685,179,11,0.0
36686,179,10,0.0
36687,179,9,0.0
36688,179,8,0.0
36689,179,7,0.0
36690,179,6,0.0
36691,179,5,0.0
36692,179,4,0.0
36693,179,3,0.0
36694,179,2,0.0
36695,179,1,0.0
36696,180,205,0.0
36697,180,204,0.0
36698,180,203,0.0
36699,180,202,0.0
36700,180,201,0.0
36701,180,200,0.0
36702,180,199,0.0
36703,180,198,0.0
36704,180,197,0.0
36705,180,196,0.0
36706,180,195,0.0
36707,180,194,0.0
36708,180,193,0.0
36709,180,192,0.0
36710,180,191,0.0
36711,180,190,0.0
36712,180,189,0.0
36713,180,188,0.0
36714,180,187,0.0
36715,180,186,0.0
36716,180,185,0.0
36717,180,184,0.0
36718,180,183,0.0
36719,180,182,0.0
36720,180,181,0.0
36721,180,180,1.1269687499409793
36722,180,179,2.000944515201331
36723,180,178,2.897919642705376
36724,180,177,4.001889030402661
36725,180,176,5.19785586707472
36726,180,175,6.485820152721554
36727,180,174,7.9577793363179365
36728,180,173,9.613733417863864
36729,180,172,11.476681759603036
36730,180,171,13.569623723779136
36731,180,170,15.846560585904788
36732,180,169,18.30749234597999
36733,180,168,20.906420279517352
36734,180,167,24.21832844260921
36735,180,166,27.16224680980197
36736,180,165,30.77314668206184
36737,180,164,34.17705229412847
36738,180,163,38.13294260004375
36739,180,162,41.74384247230361
36740,180,161,45.88372767616844
36741,180,160,49.333632012722454
36742,180,159,53.565514665562056
36743,180,158,56.509433032754814
36744,180,157,60.14333226725839
36745,180,156,63.68523405278717
36746,180,155,67.1121390270975
36747,180,154,69.71106696063487
36748,180,153,72.79298150128979
36749,180,152,75.69090114399516
36750,180,151,78.40482588875098
36751,180,150,81.04975254677575
36752,180,149,83.69467920480048
36753,180,148,86.50060139853107
36754,180,147,88.9385337963626
36755,180,146,91.74445599009319
36756,180,145,94.1363896634373
36757,180,144,98.02328188262153
36758,180,143,99.67923596416742
36759,180,142,101.95617282629307
36760,180,141,105.03808736694803
36761,180,140,107.5220184892669
36762,180,139,110.35094004524116
36763,180,138,112.42088264717363
36764,180,137,114.88181440724883
36765,180,136,116.83676019796276
36766,180,135,119.29769195803797
36767,180,134,121.02264412631493
36768,180,133,122.9545905547852
36769,180,132,124.56454591184372
36770,180,131,126.08250381992751
36771,180,130,127.39346746781806
36772,180,129,128.221444508591
36773,180,128,129.71640305443108
36774,180,127,130.65937690642252
36775,180,126,131.32635841148962
36776,180,125,132.1313360900189
36777,180,124,132.68332078386754
36778,180,123,133.02831121752297
36779,180,122,133.2813042022036
36780,180,121,133.60329527361526
36781,180,120,133.8102895338085
36782,180,119,133.8102895338085
36783,180,118,134.01728379400177
36784,180,117,134.01728379400177
36785,180,116,133.8102895338085
36786,180,115,133.8102895338085
36787,180,114,133.69529272259007
36788,180,113,133.2813042022036
36789,180,112,133.02831121752297
36790,180,111,132.68332078386754
36791,180,110,132.1313360900189
36792,180,109,131.32635841148962
36793,180,108,130.65937690642252
36794,180,107,129.71640305443108
36795,180,106,128.42843876878425
36796,180,105,127.48546491679285
36797,180,104,126.47349297807033
36798,180,103,125.20852805466717
36799,180,102,123.41457779965907
36800,180,101,122.24161032523068
36801,180,100,120.51665815695372
36802,180,99,118.92970216213882
36803,180,98,116.83676019796276
36804,180,97,115.24980420314793
36805,180,96,112.88086989204749
36806,180,95,110.87992537684616
36807,180,94,108.74098468818262
36808,180,93,106.53304591278808
36809,180,92,103.15213966296514
36810,180,91,100.64520917840255
36811,180,90,99.15025063256248
36812,180,89,94.75737244401701
36813,180,88,91.92845088804273
36814,180,87,88.68554081168196
36815,180,86,85.25863583737163
36816,180,85,81.87772958754869
36817,180,84,78.54282206221315
36818,180,83,75.00092027668434
36819,180,82,71.34402167993709
36820,180,81,67.5031281852403
36821,180,80,64.42121364458536
36822,180,79,60.64931823661964
36823,180,78,57.682400507183175
36824,180,77,53.565514665562056
36825,180,76,50.43760140041974
36826,180,75,47.263689410790036
36827,180,74,44.089777421160356
36828,180,73,41.14585905396759
36829,180,72,38.38593558472437
36830,180,71,35.856005737918096
36831,180,70,33.44107270233029
36832,180,69,31.325131375910484
36833,180,68,29.393184947440236
36834,180,67,27.553235967944758
36835,180,66,25.920281248642524
36836,180,65,24.448322065046145
36837,180,64,22.953363519206064
36838,180,63,21.55040242234076
36839,180,62,20.19344004996285
36840,180,61,18.928475126559718
36841,180,60,17.77850701437504
36842,180,59,16.490542728728208
36843,180,58,15.317575254299838
36844,180,57,14.121608417627781
36845,180,56,12.856643494224642
36846,180,55,11.683676019796273
36847,180,54,10.602705994342681
36848,180,53,9.406739157670623
36849,180,52,8.302769769973336
36850,180,51,7.267798469007132
36851,180,50,6.232827168040926
36852,180,49,5.358851402780576
36853,180,48,4.369878826301757
36854,180,47,3.6338992345035654
36855,180,46,2.644926658024747
36856,180,45,2.000944515201331
36857,180,44,1.3569623723779138
36858,180,43,0.0
36859,180,42,0.0
36860,180,41,0.0
36861,180,40,0.0
36862,180,39,0.0
36863,180,38,0.0
36864,180,37,0.0
36865,180,36,0.0
36866,180,35,0.0
36867,180,34,0.0
36868,180,33,0.0
36869,180,32,0.0
36870,180,31,0.0
36871,180,30,0.0
36872,180,29,0.0
36873,180,28,0.0
36874,180,27,0.0
36875,180,26,0.0
36876,180,25,0.0
36877,180,24,0.0
36878,180,23,0.0
36879,180,22,0.0
36880,180,21,0.0
36881,180,20,0.0
36882,180,19,0.0
36883,180,18,0.0
36884,180,17,0.0
36885,180,16,0.0
36886,180,15,0.0
36887,180,14,0.0
36888,180,13,0.0
36889,180,12,0.0
36890,180,11,0.0
36891,180,10,0.0
36892,180,9,0.0
36893,180,8,0.0
36894,180,7,0.0
36895,180,6,0.0
36896,180,5,0.0
36897,180,4,0.0
36898,180,3,0.0
36899,180,2,0.0
36900,180,1,0.0
36901,181,205,0.0
36902,181,204,0.0
36903,181,203,0.0
36904,181,202,0.0
36905,181,201,0.0
36906,181,200,0.0
36907,181,199,0.0
36908,181,198,0.0
36909,181,197,0.0
36910,181,196,0.0
36911,181,195,0.0
36912,181,194,0.0
36913,181,193,0.0
36914,181,192,0.0
36915,181,191,0.0
36916,181,190,0.0
36917,181,189,0.0
36918,181,188,0.0
36919,181,187,0.0
36920,181,186,0.0
36921,181,185,0.0
36922,181,184,0.0
36923,181,183,0.0
36924,181,182,0.0
36925,181,181,0.0
36926,181,180,1.3569623723779138
36927,181,179,2.1389406886634914
36928,181,178,3.035915816167536
36929,181,177,4.1398852038648215
36930,181,176,5.358851402780576
36931,181,175,6.669815050671103
36932,181,174,8.210772320998563
36933,181,173,9.866726402544492
36934,181,172,11.752674106527353
36935,181,171,13.891614795190844
36936,181,170,16.1685516573165
36937,181,169,18.744480228610165
36938,181,168,21.136413901954295
36939,181,167,24.655316325239383
36940,181,166,27.806228952625386
36941,181,165,31.325131375910484
36942,181,164,34.66003890124604
36943,181,163,38.93792027857302
36944,181,162,42.29582716615225
36945,181,161,46.52770981899185
36946,181,160,50.11561032900804
36947,181,159,53.565514665562056
36948,181,158,57.86639540513273
36949,181,157,60.64931823661964
36950,181,156,64.42121364458536
36951,181,155,67.4111307362655
36952,181,154,70.53904400140783
36953,181,153,73.29896747065105
36954,181,152,76.24288583784379
36955,181,151,79.07180739381808
36956,181,150,81.60173724062437
36957,181,149,84.22366453640542
36958,181,148,86.93758928116124
36959,181,147,89.53651721469863
36960,181,146,92.29644068394184
36961,181,145,94.75737244401701
36962,181,144,98.71326274993231
36963,181,143,99.90922958660437
36964,181,142,103.22113774969623
36965,181,141,106.28005292810745
36966,181,140,108.14300126984661
36967,181,139,110.741929203384
36968,181,138,112.88086989204749
36969,181,137,115.50279718782855
36970,181,136,117.25074871834921
36971,181,135,119.71168047842446
36972,181,134,121.5746288201636
36973,181,133,123.27658162619691
36974,181,132,125.20852805466717
36975,181,131,126.47349297807033
36976,181,130,127.60046172801128
36977,181,129,128.75042984019598
36978,181,128,130.0613934880865
36979,181,127,130.86637116661575
36980,181,126,131.6943482073887
36981,181,125,132.52232524816168
36982,181,124,132.93631376854813
36983,181,123,133.2813042022036
36984,181,122,133.69529272259007
36985,181,121,133.8102895338085
36986,181,120,134.13228060522022
36987,181,119,134.50027040111934
36988,181,118,134.50027040111934
36989,181,117,134.50027040111934
36990,181,116,134.50027040111934
36991,181,115,134.01728379400177
36992,181,114,133.8102895338085
36993,181,113,133.4882984623968
36994,181,112,133.09730930425405
36995,181,111,132.68332078386754
36996,181,110,132.17733481450628
36997,181,109,131.32635841148962
36998,181,108,130.52138073296035
36999,181,107,129.4634100697505
37000,181,106,128.221444508591
37001,181,105,127.39346746781806
37002,181,104,126.08250381992751
37003,181,103,124.93253570774286
37004,181,102,123.16158481497844
37005,181,101,121.71262499362575
37006,181,100,120.17166772329828
37007,181,99,118.21672193258433
37008,181,98,116.37677295308889
37009,181,97,114.53682397359343
37010,181,96,112.32888519819888
37011,181,95,110.44293749421598
37012,181,94,107.890008285166
37013,181,93,105.17608354041016
37014,181,92,103.22113774969623
37015,181,91,99.67923596416742
37016,181,90,98.02328188262153
37017,181,89,93.76839986753824
37018,181,88,90.41049297995896
37019,181,87,87.4895739750099
37020,181,86,83.99367091396849
37021,181,85,80.68176275087664
37022,181,84,77.16286032759153
37023,181,83,73.55196045533167
37024,181,82,69.80306440960965
37025,181,81,66.7901479556858
37026,181,80,63.38624234361916
37027,181,79,59.84434055809036
37028,181,78,56.118443874612026
37029,181,77,53.565514665562056
37030,181,76,49.333632012722454
37031,181,75,46.25171747206754
37032,181,74,43.83678443647973
37033,181,73,40.31788201319462
37034,181,72,37.74195344190095
37035,181,71,35.02802869714514
37036,181,70,32.86608864623794
37037,181,69,30.77314668206184
37038,181,68,28.933197702566364
37039,181,67,27.047249998583506
37040,181,66,25.57529081498712
37041,181,65,24.034333544659663
37042,181,64,22.44737754984481
37043,181,63,21.55040242234076
37044,181,62,19.940447065282218
37045,181,61,18.744480228610165
37046,181,60,17.571512754181796
37047,181,59,16.237549744047573
37048,181,58,15.1105809941066
37049,181,57,13.960612881921927
37050,181,56,12.67264859627509
37051,181,55,11.545679846334114
37052,181,54,10.441710458636829
37053,181,53,9.24574362196477
37054,181,52,8.141774234267483
37055,181,51,7.106802933301278
37056,181,50,6.186828443553538
37057,181,49,5.289853316049494
37058,181,48,4.300880739570677
37059,181,47,3.4269049743103253
37060,181,46,2.552929209049973
37061,181,45,2.000944515201331
37062,181,44,1.1269687499409793
37063,181,43,0.0
37064,181,42,0.0
37065,181,41,0.0
37066,181,40,0.0
37067,181,39,0.0
37068,181,38,0.0
37069,181,37,0.0
37070,181,36,0.0
37071,181,35,0.0
37072,181,34,0.0
37073,181,33,0.0
37074,181,32,0.0
37075,181,31,0.0
37076,181,30,0.0
37077,181,29,0.0
37078,181,28,0.0
37079,181,27,0.0
37080,181,26,0.0
37081,181,25,0.0
37082,181,24,0.0
37083,181,23,0.0
37084,181,22,0.0
37085,181,21,0.0
37086,181,20,0.0
37087,181,19,0.0
37088,181,18,0.0
37089,181,17,0.0
37090,181,16,0.0
37091,181,15,0.0
37092,181,14,0.0
37093,181,13,0.0
37094,181,12,0.0
37095,181,11,0.0
37096,181,10,0.0
37097,181,9,0.0
37098,181,8,0.0
37099,181,7,0.0
37100,181,6,0.0
37101,181,5,0.0
37102,181,4,0.0
37103,181,3,0.0
37104,181,2,0.0
37105,181,1,0.0
37106,182,205,0.0
37107,182,204,0.0
37108,182,203,0.0
37109,182,202,0.0
37110,182,201,0.0
37111,182,200,0.0
37112,182,199,0.0
37113,182,198,0.0
37114,182,197,0.0
37115,182,196,0.0
37116,182,195,0.0
37117,182,194,0.0
37118,182,193,0.0
37119,182,192,0.0
37120,182,191,0.0
37121,182,190,0.0
37122,182,189,0.0
37123,182,188,0.0
37124,182,187,0.0
37125,182,186,0.0
37126,182,185,0.0
37127,182,184,0.0
37128,182,183,0.0
37129,182,182,0.0
37130,182,181,0.0
37131,182,180,1.3569623723779138
37132,182,179,2.253937499881959
37133,182,178,3.035915816167536
37134,182,177,4.300880739570677
37135,182,176,5.542846300730123
37136,182,175,6.85380994862065
37137,182,174,8.440765943435496
37138,182,173,10.119719387225121
37139,182,172,12.074665177939062
37140,182,171,14.236605228846253
37141,182,170,16.536541453215595
37142,182,169,19.112470024509264
37143,182,168,21.274410075416444
37144,182,167,25.230300381331716
37145,182,166,28.404212370961414
37146,182,165,31.923114794246512
37147,182,164,35.55701402875008
37148,182,163,39.65090050812751
37149,182,162,43.83678443647973
37150,182,161,47.17169196181528
37151,182,160,50.66759502285668
37152,182,159,53.197524869662956
37153,182,158,58.34938201225029
37154,182,157,61.29330037944305
37155,182,156,64.9961977006777
37156,182,155,67.91711670562677
37157,182,154,71.09102869525647
37158,182,153,73.98894833796184
37159,182,152,76.77187116944874
37160,182,151,79.57779336317935
37161,182,150,81.96972703652347
37162,182,149,84.59165433230451
37163,182,148,87.51257333725358
37164,182,147,89.92750637284142
37165,182,146,92.66443047984093
37166,182,145,95.12536223991611
37167,182,144,99.15025063256248
37168,182,143,100.64520917840255
37169,182,142,103.15213966296514
37170,182,141,106.4410484638133
37171,182,140,108.74098468818262
37172,182,139,111.04092091255198
37173,182,138,113.43285458589611
37174,182,137,115.87078698372765
37175,182,136,117.84873213668527
37176,182,135,120.17166772329828
37177,182,134,122.24161032523068
37178,182,133,123.52957461087756
37179,182,132,125.64551593729735
37180,182,131,126.91048086070047
37181,182,130,127.92245279942297
37182,182,129,129.16441836058246
37183,182,128,130.47538200847296
37184,182,127,131.21136160027112
37185,182,126,132.1313360900189
37186,182,125,132.77531823284232
37187,182,124,133.18930675322878
37188,182,123,133.60329527361526
37189,182,122,133.9022869827833
37190,182,121,134.38527358990086
37191,182,120,134.50027040111934
37192,182,119,134.50027040111934
37193,182,118,134.63826657458148
37194,182,117,134.50027040111934
37195,182,116,134.50027040111934
37196,182,115,134.50027040111934
37197,182,114,133.9022869827833
37198,182,113,133.60329527361526
37199,182,112,133.18930675322878
37200,182,111,132.77531823284232
37201,182,110,132.1313360900189
37202,182,109,131.21136160027112
37203,182,108,130.4293832839856
37204,182,107,129.16441836058246
37205,182,106,128.12944705961624
37206,182,105,127.02547767191896
37207,182,104,125.78351211075949
37208,182,103,124.26555420267573
37209,182,102,122.86259310581043
37210,182,101,121.13764093753343
37211,182,100,119.71168047842446
37212,182,99,117.57273978976096
37213,182,98,115.87078698372765
37214,182,97,113.86984246852631
37215,182,96,111.56990624415693
37216,182,95,109.47696427998083
37217,182,94,106.9470344331746
37218,182,93,104.73909565778001
37219,182,92,101.95617282629307
37220,182,91,99.42624297948683
37221,182,90,95.12536223991611
37222,182,89,92.66443047984093
37223,182,88,89.51351785245492
37224,182,87,86.33960586282524
37225,182,86,82.56771045485951
37226,182,85,79.37079910298611
37227,182,84,75.73689986848254
37228,182,83,72.26399616968484
37229,182,82,68.83709119537453
37230,182,81,65.29518940984572
37231,182,80,61.29330037944305
37232,182,79,58.34938201225029
37233,182,78,53.197524869662956
37234,182,77,51.03558481875578
37235,182,76,48.22966262502518
37236,182,75,45.26274489558872
37237,182,74,42.01983481922794
37238,182,73,39.48990497242166
37239,182,72,37.05197257459015
37240,182,71,34.29204910534695
37241,182,70,32.24510586565822
37242,182,69,30.221161988213193
37243,182,68,28.404212370961414
37244,182,67,26.587262753709638
37245,182,66,25.161302294600638
37246,182,65,23.75834119773534
37247,182,64,21.734397320290316
37248,182,63,21.0904151774669
37249,182,62,19.733452805088984
37250,182,61,18.514486606173232
37251,182,60,17.272521045013782
37252,182,59,16.05355484609803
37253,182,58,14.903586733913357
37254,182,57,13.753618621728684
37255,182,56,12.557651785056622
37256,182,55,11.43068303511565
37257,182,54,10.280714922930976
37258,182,53,9.153746172989996
37259,182,52,8.072776147536402
37260,182,51,7.0378048465701974
37261,182,50,6.048832270091378
37262,182,49,5.12885778034364
37263,182,48,4.300880739570677
37264,182,47,3.334907525335551
37265,182,46,2.5299298468062803
37266,182,45,1.86294834173917
37267,182,44,0.8739757652603513
37268,182,43,0.0
37269,182,42,0.0
37270,182,41,0.0
37271,182,40,0.0
37272,182,39,0.0
37273,182,38,0.0
37274,182,37,0.0
37275,182,36,0.0
37276,182,35,0.0
37277,182,34,0.0
37278,182,33,0.0
37279,182,32,0.0
37280,182,31,0.0
37281,182,30,0.0
37282,182,29,0.0
37283,182,28,0.0
37284,182,27,0.0
37285,182,26,0.0
37286,182,25,0.0
37287,182,24,0.0
37288,182,23,0.0
37289,182,22,0.0
37290,182,21,0.0
37291,182,20,0.0
37292,182,19,0.0
37293,182,18,0.0
37294,182,17,0.0
37295,182,16,0.0
37296,182,15,0.0
37297,182,14,0.0
37298,182,13,0.0
37299,182,12,0.0
37300,182,11,0.0
37301,182,10,0.0
37302,182,9,0.0
37303,182,8,0.0
37304,182,7,0.0
37305,182,6,0.0
37306,182,5,0.0
37307,182,4,0.0
37308,182,3,0.0
37309,182,2,0.0
37310,182,1,0.0
37311,183,205,0.0
37312,183,204,0.0
37313,183,203,0.0
37314,183,202,0.0
37315,183,201,0.0
37316,183,200,0.0
37317,183,199,0.0
37318,183,198,0.0
37319,183,197,0.0
37320,183,196,0.0
37321,183,195,0.0
37322,183,194,0.0
37323,183,193,0.0
37324,183,192,0.0
37325,183,191,0.0
37326,183,190,0.0
37327,183,189,0.0
37328,183,188,0.0
37329,183,187,0.0
37330,183,186,0.0
37331,183,185,0.0
37332,183,184,0.0
37333,183,183,0.0
37334,183,182,0.0
37335,183,181,0.3909891581427888
37336,183,180,1.3569623723779138
37337,183,179,2.345934948856732
37338,183,178,3.2199107141170837
37339,183,177,4.392878188545448
37340,183,176,5.634843749704897
37341,183,175,7.0378048465701974
37342,183,174,8.532763392410272
37343,183,173,10.349713009662056
37344,183,172,12.304658800375996
37345,183,171,14.489598213526875
37346,183,170,16.904531249114687
37347,183,169,19.526458544895746
37348,183,168,22.8613660702313
37349,183,167,25.57529081498712
37350,183,166,29.025195151541144
37351,183,165,32.452100125851466
37352,183,164,36.453989156254124
37353,183,163,40.156886477488776
37354,183,162,44.089777421160356
37355,183,161,47.83867346688238
37356,183,160,51.03558481875578
37357,183,159,53.197524869662956
37358,183,158,59.08536160404849
37359,183,157,62.282272955921876
37360,183,156,65.70917793023222
37361,183,155,69.06708481781145
37362,183,154,71.6660127513488
37363,183,153,74.51793366956679
37364,183,152,77.39285395002847
